# timestamp x y z qx qy qz qw num_features num_matches num_inliers
1336385611.608573914 -0.00181762 -0.00218213 0.00132591 -0.000349162 0.000122265 -0.00418314 0.999991 1338 349 325
1336385611.707810879 -0.00157535 -0.00113867 0.00125548 -0.000208313 3.91943e-05 -0.00420098 0.999991 1368 371 350
1336385611.807047844 -0.00268295 -0.00340967 0.00287646 -0.000470771 0.000258806 -0.00409726 0.999991 1336 360 339
1336385611.906285048 -0.00074067 0.00306387 0.000467927 0.000267541 -1.36283e-05 -0.00417256 0.999991 1349 351 328
1336385612.005522013 -0.00210979 0.00441056 0.000733337 0.000411998 0.000143214 -0.00420608 0.999991 1346 363 338
1336385612.104758024 0.000836844 0.000817098 0.000654762 -2.01142e-05 -0.000166063 -0.00419308 0.999991 1348 366 340
1336385612.203995943 -0.00451691 0.00413647 0.0014543 0.000387708 0.000455716 -0.00420498 0.999991 1332 358 333
1336385612.303232908 -0.00197167 0.0030683 0.00267853 0.000221164 0.000181431 -0.00418524 0.999991 1367 371 343
1336385612.402468920 -0.0076834 0.00260474 0.00156372 0.000248427 0.000760027 -0.0043143 0.99999 1371 355 328
1336385612.501705885 -0.00499658 0.00162063 0.00327606 0.000108645 0.000529807 -0.00425659 0.999991 1360 358 338
1336385612.600942850 -0.00293584 0.00571525 0.000508553 0.000595203 0.000283843 -0.00432238 0.99999 1376 364 331
1336385612.700181007 -0.00491732 -0.000148682 0.0029895 -5.0445e-05 0.000505386 -0.00424502 0.999991 1362 368 338
1336385612.799417019 0.00153508 0.000235264 0.00050342 -2.68209e-05 -0.000281162 -0.00437554 0.99999 1373 373 349
1336385612.898653984 -0.00070421 -0.00377863 0.00269149 -0.000492425 2.16391e-05 -0.00429782 0.999991 1378 365 341
1336385612.997891903 -0.000664573 0.00140661 0.00182753 0.000128397 3.9206e-06 -0.00429466 0.999991 1390 358 335
1336385613.097127914 -0.00155631 -0.000704902 0.00140772 -9.43096e-05 6.95273e-05 -0.00431262 0.999991 1360 374 344
1336385613.196363926 -0.00520211 0.00817632 0.00027152 0.000941789 0.000561369 -0.00431433 0.99999 1402 377 342
1336385613.295601845 -0.00606859 -0.00145765 0.00476236 -0.00020178 0.00065101 -0.00430859 0.99999 1388 370 344
1336385613.394837856 -0.00606211 0.00690662 0.00134874 0.000758515 0.000618067 -0.00442539 0.99999 1393 376 354
1336385613.494076014 -0.00513922 0.00168902 0.00220415 0.000176343 0.000525334 -0.00432428 0.99999 1391 369 348
1336385613.593312979 -0.00704382 0.000532085 0.00468668 -2.31686e-05 0.000820183 -0.00440905 0.99999 1359 374 347
1336385613.692548990 -0.00358434 0.00170088 0.00343808 0.000142882 0.000427062 -0.00431685 0.999991 1365 384 354
1336385613.791785955 -0.00609916 0.00761887 0.000171398 0.000891463 0.000628485 -0.00431835 0.99999 1362 391 358
1336385613.891022921 -0.00244915 0.0034799 0.00133394 0.00034827 0.000249897 -0.00440298 0.99999 1373 354 330
1336385613.990259886 -0.00506924 0.0054653 0.003302 0.000650304 0.000679611 -0.00430735 0.99999 1368 371 336
1336385614.089496851 -0.0028428 0.00367815 0.000664161 0.000629463 0.000229059 -0.00416678 0.999991 1417 383 356
1336385614.188732862 -0.00433098 0.00604722 0.00235628 0.00123278 0.000293444 -0.00393371 0.999991 1396 382 348
1336385614.287971020 -0.00292547 0.00526689 0.00372329 0.00157277 0.000117259 -0.00375693 0.999992 1429 384 359
1336385614.387207985 -0.000754096 0.00169666 0.00776726 0.00156238 2.14689e-05 -0.00335702 0.999993 1376 339 317
1336385614.486443996 0.000156204 0.0034234 0.00693379 0.0022502 -2.47589e-05 -0.00328334 0.999992 1389 371 340
1336385614.585680962 -0.000711547 0.00535532 0.0116894 0.00289035 0.000400724 -0.0032615 0.99999 1409 388 358
1336385614.684917927 0.00121012 0.0101381 0.0104528 0.00411822 0.000593355 -0.0031151 0.999986 1364 358 314
1336385614.784155846 0.00425672 0.0124764 0.0131609 0.00498475 0.000963045 -0.00308791 0.999982 1405 358 332
1336385614.883393049 0.00466117 0.016269 0.0136493 0.00613114 0.00190028 -0.00276172 0.999976 1363 339 315
1336385614.982630014 0.0107208 0.0190877 0.0145862 0.00718001 0.00265905 -0.00266218 0.999967 1400 366 328
1336385615.081866026 0.00440702 0.0181251 0.0206728 0.00768035 0.00517158 -0.0025288 0.999954 1358 374 347
1336385615.181102991 0.0157576 0.0215686 0.0185662 0.00863284 0.00594182 -0.00232966 0.999942 1393 357 322
1336385615.280339956 0.0137322 0.0334456 0.0217104 0.0104406 0.00847638 -0.00205674 0.999907 1405 353 331
1336385615.379576921 0.0214875 0.0268594 0.0233525 0.0100722 0.00998474 -0.00162901 0.999898 1406 385 356
1336385615.478813887 0.0277013 0.0322827 0.0249899 0.0109761 0.0115517 -0.000877123 0.999873 1417 377 341
1336385615.578049898 0.0260149 0.0395903 0.0265279 0.011852 0.0138158 -0.000381069 0.999834 1448 382 348
1336385615.677289009 0.0286308 0.0490838 0.0269869 0.0128192 0.0153558 0.000296454 0.9998 1420 370 339
1336385615.776525021 0.0330213 0.0527635 0.0277961 0.0129478 0.0163613 0.00112287 0.999782 1421 377 344
1336385615.875761986 0.0371536 0.057993 0.0284143 0.0130204 0.017198 0.00188398 0.999766 1478 368 340
1336385615.974997997 0.0384449 0.0656921 0.029623 0.0132278 0.0181431 0.0029754 0.999743 1459 378 343
1336385616.074235916 0.0403203 0.0717872 0.0298871 0.0129701 0.0186375 0.00383091 0.999735 1446 371 354
1336385616.173471928 0.0408229 0.078853 0.0314117 0.0127063 0.0190976 0.00497926 0.999724 1461 381 358
1336385616.272708893 0.0451348 0.0861861 0.031639 0.0122505 0.0188228 0.00640793 0.999727 1468 380 356
1336385616.371948004 0.0447001 0.0960348 0.0338157 0.0118585 0.0188053 0.00783433 0.999722 1456 410 378
1336385616.471182823 0.0499342 0.106416 0.0334047 0.011406 0.0178936 0.00911911 0.999733 1466 375 344
1336385616.570420027 0.0486009 0.109779 0.0339588 0.010209 0.0175591 0.0102697 0.999741 1469 371 340
1336385616.669656992 0.0468697 0.123816 0.0361984 0.0100637 0.0171592 0.0110416 0.999741 1507 407 376
1336385616.768893957 0.0459898 0.126696 0.0408924 0.00865604 0.0166875 0.0118309 0.999753 1534 397 360
1336385616.868129969 0.0425511 0.132548 0.0426073 0.00755847 0.0161915 0.0120675 0.999768 1544 396 367
1336385616.967367887 0.0477796 0.138139 0.0434004 0.0065138 0.0147056 0.0125215 0.999792 1503 414 376
1336385617.066603899 0.043109 0.144959 0.0465638 0.0057101 0.0142762 0.0130999 0.999796 1593 432 402
1336385617.165840864 0.0445196 0.160041 0.0460056 0.0059692 0.0131364 0.0137104 0.999802 1547 411 386
1336385617.265077829 0.043599 0.167865 0.0484144 0.00553191 0.012274 0.0143634 0.999806 1576 419 389
1336385617.364315033 0.042429 0.172583 0.0497046 0.00500868 0.011566 0.0151595 0.999806 1534 426 400
1336385617.463551998 0.0470496 0.173453 0.0528372 0.00417602 0.0104885 0.0160402 0.999808 1600 425 390
1336385617.562788963 0.0471693 0.17942 0.0548111 0.00421833 0.0100886 0.016716 0.9998 1609 447 412
1336385617.662025928 0.0439445 0.178238 0.0594273 0.0037314 0.0100453 0.0172919 0.999793 1589 425 394
1336385617.761262894 0.049977 0.181229 0.0629791 0.00416128 0.0094609 0.0179283 0.999786 1577 425 404
1336385617.860499859 0.0487432 0.181326 0.0694235 0.00440146 0.00996064 0.0186219 0.999767 1536 416 389
1336385617.959736824 0.060245 0.183095 0.0684987 0.00503479 0.00920762 0.019214 0.99976 1606 444 409
1336385618.058974028 0.0578248 0.177543 0.0757862 0.00506747 0.0104594 0.0199166 0.999734 1594 431 401
1336385618.158210993 0.0680682 0.185307 0.074332 0.00657696 0.010319 0.0206165 0.999713 1598 413 383
1336385618.257447004 0.0721223 0.183541 0.0771197 0.00714761 0.0108673 0.0214762 0.999685 1568 416 386
1336385618.356683969 0.0773082 0.181766 0.0794917 0.00769919 0.0120995 0.02233 0.999648 1601 404 379
1336385618.455920935 0.0880134 0.181012 0.0788722 0.00830363 0.012534 0.0232031 0.999618 1619 421 400
1336385618.555158854 0.0929594 0.185137 0.0811643 0.00944001 0.0137957 0.0242543 0.999566 1591 429 403
1336385618.654396057 0.098717 0.185151 0.0821256 0.0100089 0.0145753 0.0252248 0.999525 1587 398 373
1336385618.753631830 0.104785 0.182769 0.0832063 0.0102761 0.0152309 0.0264696 0.999481 1587 431 397
1336385618.852869034 0.108975 0.184949 0.0815978 0.0108573 0.0158061 0.0272542 0.999445 1576 427 397
1336385618.952105999 0.11365 0.182472 0.0825483 0.0107709 0.0166642 0.0280492 0.99941 1606 432 403
1336385619.051342964 0.119893 0.186358 0.081664 0.011203 0.0175084 0.0285176 0.999377 1597 447 407
1336385619.150579929 0.123511 0.190164 0.0803948 0.0115958 0.0187222 0.0288444 0.999341 1602 411 386
1336385619.249815941 0.135556 0.187895 0.0782491 0.0111197 0.0189406 0.0291311 0.999334 1667 434 402
1336385619.349052906 0.144679 0.189242 0.0780145 0.0109523 0.0192657 0.0293344 0.999324 1621 415 382
1336385619.448289871 0.153552 0.193309 0.0745594 0.0109864 0.0193061 0.0294902 0.999318 1656 481 448
1336385619.547528028 0.161573 0.188284 0.0735445 0.0100388 0.0194343 0.0296598 0.999321 1643 405 380
1336385619.646764994 0.173102 0.194285 0.0728635 0.0101674 0.0190351 0.0297506 0.999324 1686 449 416
1336385619.746001005 0.180414 0.192629 0.0726631 0.00962558 0.0192579 0.0298519 0.999322 1649 447 416
1336385619.845237970 0.192014 0.19641 0.0711381 0.00967158 0.0193046 0.0298723 0.99932 1641 428 402
1336385619.944475889 0.203141 0.197462 0.0710617 0.00952974 0.0195722 0.0300699 0.999311 1684 449 420
1336385620.043711901 0.215464 0.198659 0.0700992 0.00947579 0.0198815 0.0303148 0.999298 1734 451 424
1336385620.142948866 0.226152 0.203497 0.0694589 0.00988416 0.0204625 0.0304305 0.999279 1694 455 415
1336385620.242185831 0.237011 0.201164 0.071584 0.0094631 0.020865 0.0307011 0.999266 1745 471 438
1336385620.341423035 0.251201 0.202719 0.0719828 0.00935264 0.0207285 0.0311287 0.999257 1728 459 431
1336385620.440659046 0.265188 0.207894 0.0732501 0.00956629 0.0203632 0.0316649 0.999245 1788 502 456
1336385620.539896011 0.278489 0.206264 0.0768382 0.00897827 0.0200887 0.0326335 0.999225 1753 476 444
1336385620.639132977 0.291393 0.204742 0.0785572 0.00848823 0.0196498 0.0335635 0.999207 1707 455 427
1336385620.738371849 0.306862 0.209411 0.079754 0.00865003 0.0189509 0.0345258 0.999187 1764 470 432
1336385620.837606907 0.314897 0.214331 0.0826708 0.00886883 0.0191917 0.035539 0.999145 1767 499 452
1336385620.936844826 0.331392 0.217804 0.0842801 0.00879513 0.0183264 0.0363128 0.999134 1762 484 447
1336385621.036080837 0.344751 0.216146 0.0859659 0.00809912 0.0178243 0.036793 0.999131 1800 480 449
1336385621.135318041 0.356561 0.219847 0.0884808 0.00792993 0.0173566 0.0373681 0.999119 1796 479 449
1336385621.234555006 0.368322 0.222397 0.0898838 0.00746895 0.0167307 0.0376834 0.999122 1795 469 439
1336385621.333791971 0.380836 0.223902 0.0923488 0.00686683 0.0160696 0.0381111 0.999121 1759 447 420
1336385621.433028936 0.393723 0.226631 0.0940826 0.00638847 0.0154165 0.0386445 0.999114 1814 477 442
1336385621.532265902 0.403333 0.232323 0.0972109 0.00624645 0.0151791 0.0390507 0.999102 1839 478 444
1336385621.631502867 0.415054 0.235642 0.0996521 0.00580615 0.0148454 0.03946 0.999094 1831 473 438
1336385621.730739832 0.431904 0.240917 0.100067 0.0055621 0.0140852 0.0400213 0.999084 1876 486 455
1336385621.829977036 0.437904 0.245729 0.103768 0.00536364 0.0145949 0.0408294 0.999045 1817 485 455
1336385621.929214001 0.451744 0.250089 0.104318 0.00502793 0.0138537 0.0418118 0.999017 1874 500 460
1336385622.028450966 0.465008 0.251668 0.10652 0.00441952 0.0128339 0.043093 0.998979 1861 498 468
1336385622.127686977 0.4771 0.255182 0.10842 0.00411257 0.0116705 0.0447684 0.998921 1841 468 420
1336385622.226923943 0.488546 0.258036 0.109912 0.00369236 0.0102371 0.0465919 0.998855 1847 476 427
1336385622.326160908 0.497149 0.262461 0.110626 0.00367139 0.00908402 0.0485685 0.998772 1934 475 449
1336385622.425397873 0.500486 0.266583 0.114621 0.00346634 0.00837686 0.0503339 0.998691 1893 491 456
1336385622.524634838 0.507631 0.266803 0.120273 0.00311458 0.00734987 0.0520809 0.998611 1842 495 457
1336385622.623869896 0.519018 0.270973 0.124186 0.00334471 0.00567002 0.0535648 0.998543 1919 516 491
1336385622.723109007 0.527189 0.269911 0.132687 0.00337391 0.00469056 0.0551257 0.998463 1875 500 459
1336385622.822345018 0.533434 0.273174 0.139531 0.00406292 0.00416142 0.0562323 0.998401 1865 499 463
1336385622.921582937 0.535552 0.275679 0.151663 0.00506633 0.00495966 0.0575713 0.998316 1891 490 452
1336385623.020818949 0.545639 0.272895 0.161781 0.00556163 0.00486272 0.0584416 0.998263 1931 491 458
1336385623.120056868 0.547544 0.2686 0.173916 0.00609181 0.00575988 0.059025 0.998221 1935 515 479
1336385623.219293833 0.552214 0.269576 0.187226 0.00747703 0.0070789 0.0592489 0.99819 1913 518 481
1336385623.318531036 0.55308 0.269154 0.200326 0.00917819 0.00890291 0.0593662 0.998154 1973 536 503
1336385623.417768002 0.556697 0.271231 0.213295 0.0111794 0.010221 0.0593801 0.998121 1950 520 487
1336385623.517004967 0.55601 0.266419 0.22537 0.0119917 0.0124109 0.0594581 0.998082 1926 512 479
1336385623.616240978 0.559284 0.269326 0.235327 0.0125865 0.0139437 0.0594291 0.998056 1915 496 476
1336385623.715477943 0.555721 0.269337 0.243701 0.0121866 0.0157331 0.0592086 0.998047 1940 524 486
1336385623.814714909 0.557395 0.271419 0.250538 0.0116076 0.0166748 0.0592167 0.998038 2050 522 489
1336385623.913951874 0.558648 0.268832 0.25692 0.00989054 0.0175274 0.0588902 0.998062 2022 511 482
1336385624.013188839 0.553668 0.273795 0.261085 0.00864822 0.0187296 0.058728 0.998061 2035 504 468
1336385624.112426043 0.557282 0.272157 0.26616 0.00593333 0.0188151 0.0586675 0.998083 2035 532 499
1336385624.211663008 0.553782 0.275196 0.269098 0.00349954 0.0194236 0.0587962 0.998075 2062 550 498
1336385624.310899019 0.549487 0.281419 0.271294 0.00124001 0.0199334 0.0588211 0.998069 2096 534 498
1336385624.410136938 0.552793 0.287374 0.270537 -0.00104784 0.0194528 0.0589807 0.998069 2156 551 508
1336385624.509372950 0.550758 0.284274 0.273756 -0.0043621 0.019569 0.0589522 0.998059 2090 543 507
1336385624.608609915 0.548172 0.290712 0.274747 -0.00626634 0.019528 0.0590226 0.998046 2102 558 523
1336385624.707846880 0.552222 0.291055 0.275037 -0.00866633 0.0185795 0.0590675 0.998043 2114 535 487
1336385624.807083845 0.55016 0.293558 0.275605 -0.0104329 0.0182566 0.059365 0.998015 2161 566 530
1336385624.906321049 0.556719 0.292185 0.273502 -0.0123101 0.0165743 0.0597867 0.997998 2080 516 485
1336385625.005558014 0.554949 0.295401 0.272953 -0.0131338 0.0157516 0.0603487 0.997967 2126 515 484
1336385625.104794979 0.558918 0.291979 0.274817 -0.014256 0.0143614 0.0611293 0.997925 2161 534 509
1336385625.204031944 0.559372 0.295128 0.27533 -0.0139983 0.0133278 0.0619311 0.997893 2143 534 495
1336385625.303268909 0.563166 0.291647 0.278484 -0.0139662 0.0120092 0.0623607 0.997884 2094 535 497
1336385625.402505875 0.565067 0.291637 0.283196 -0.0125684 0.0111022 0.0624198 0.997909 2184 573 539
1336385625.501741886 0.569765 0.286196 0.28957 -0.0114846 0.00957703 0.0624305 0.997937 2163 560 511
1336385625.600980043 0.576448 0.286564 0.296196 -0.00904242 0.00769839 0.0621896 0.997994 2120 540 502
1336385625.700217962 0.575497 0.285546 0.305371 -0.00619849 0.00678007 0.0621247 0.998026 2141 551 516
1336385625.799453974 0.580828 0.281335 0.315615 -0.00342797 0.00497611 0.061979 0.998059 2132 521 489
1336385625.898690939 0.587059 0.27836 0.326051 4.7453e-06 0.00307134 0.0617483 0.998087 2169 565 522
1336385625.997926950 0.592871 0.271745 0.338486 0.0030207 0.00168092 0.0615445 0.998098 2089 519 489
1336385626.097165823 0.597776 0.271857 0.349152 0.00650301 0.000598091 0.0615945 0.99808 2081 558 514
1336385626.196399927 0.606211 0.267482 0.359974 0.00921609 -0.000362834 0.0619962 0.998034 2083 529 505
1336385626.295637846 0.609015 0.264832 0.373068 0.0115675 -0.000355224 0.0623785 0.997985 2038 545 512
1336385626.394875050 0.618372 0.259974 0.383236 0.0131282 -0.000778602 0.0632484 0.997911 2086 547 514
1336385626.494112015 0.625584 0.262255 0.393579 0.0150549 -0.000714594 0.064092 0.99783 2022 533 502
1336385626.593348026 0.634513 0.262818 0.401529 0.0159166 -0.000531322 0.0649877 0.997759 2052 549 510
1336385626.692585945 0.641948 0.266737 0.409059 0.0162654 6.7871e-05 0.0659095 0.997693 2057 558 517
1336385626.791822910 0.645255 0.27101 0.417804 0.015823 0.00166801 0.0669186 0.997632 2071 552 506
1336385626.891059875 0.655703 0.272458 0.424508 0.0141046 0.0027084 0.0678441 0.997593 2090 540 512
1336385626.990295887 0.662099 0.280491 0.428436 0.0126784 0.00450825 0.0686114 0.997553 2144 555 530
1336385627.089532852 0.665636 0.288988 0.433041 0.0108135 0.0070554 0.0693783 0.997507 2127 553 517
1336385627.188770056 0.675317 0.290678 0.436012 0.00775006 0.00911361 0.0699323 0.99748 2160 559 527
1336385627.288007021 0.678635 0.298736 0.438894 0.00529219 0.01221 0.0705108 0.997422 2211 566 529
1336385627.387243986 0.686798 0.304838 0.441609 0.00221985 0.0148284 0.0711924 0.99735 2279 573 535
1336385627.486480951 0.691912 0.311649 0.442764 -0.000683855 0.0175916 0.071773 0.997266 2295 567 532
1336385627.585717916 0.696751 0.313054 0.445067 -0.00424306 0.020153 0.0720345 0.997189 2327 603 564
1336385627.684954882 0.70239 0.315796 0.447928 -0.00752898 0.0222286 0.0722126 0.997113 2370 609 573
1336385627.784191847 0.705595 0.325982 0.448587 -0.00944144 0.0240118 0.0719986 0.997071 2399 594 558
1336385627.883429050 0.712241 0.329477 0.450339 -0.0118185 0.0249877 0.0718246 0.997034 2442 590 547
1336385627.982666016 0.71676 0.332461 0.45272 -0.0136864 0.0257853 0.0715551 0.997009 2404 608 563
1336385628.081902981 0.716802 0.337062 0.453521 -0.014646 0.0267048 0.0713945 0.996983 2446 589 560
1336385628.181138992 0.720391 0.339259 0.454256 -0.0153444 0.0268027 0.0717199 0.996947 2486 648 612
1336385628.280375957 0.727052 0.335727 0.455909 -0.0162359 0.0260533 0.0720204 0.996931 2444 609 560
1336385628.379612923 0.729135 0.335941 0.458643 -0.0159244 0.0252695 0.0725745 0.996916 2491 604 572
1336385628.478850842 0.726747 0.335869 0.460968 -0.0148544 0.0245636 0.0731648 0.996907 2433 629 588
1336385628.578088045 0.735649 0.333986 0.465386 -0.0134076 0.0220937 0.0736648 0.996948 2394 602 567
1336385628.677324057 0.735501 0.330552 0.470989 -0.0114991 0.0201392 0.0741843 0.996975 2436 607 569
1336385628.776561022 0.735518 0.328647 0.479536 -0.0087207 0.0179822 0.0746917 0.997006 2399 598 567
1336385628.875797987 0.743174 0.322843 0.486943 -0.00614033 0.0147449 0.0750545 0.997052 2412 620 587
1336385628.975034952 0.742548 0.319442 0.496014 -0.00274913 0.0122757 0.074958 0.997107 2444 618 583
1336385629.074270964 0.745717 0.316631 0.507793 0.000959416 0.00955094 0.0743743 0.997184 2410 590 561
1336385629.173507929 0.741978 0.311758 0.519915 0.00441692 0.00761816 0.0736159 0.997248 2415 627 585
1336385629.272745848 0.746548 0.306322 0.530361 0.00762091 0.00507712 0.0726905 0.997313 2366 607 573
1336385629.371983051 0.747612 0.300134 0.541754 0.0103984 0.00357445 0.0716723 0.997368 2313 589 549
1336385629.471220016 0.752323 0.291141 0.552363 0.012139 0.00202494 0.0708574 0.997411 2277 587 554
1336385629.570456982 0.748995 0.292391 0.562064 0.0145412 0.00194252 0.0701995 0.997425 2317 607 563
1336385629.669693947 0.752725 0.291359 0.569349 0.0159231 0.001443 0.0697011 0.99744 2285 584 554
1336385629.768929958 0.754096 0.29202 0.576591 0.0166075 0.00155698 0.0691237 0.997469 2265 591 556
1336385629.868166924 0.756478 0.292519 0.583301 0.0161523 0.00194181 0.0684145 0.997524 2238 580 542
1336385629.967403889 0.755532 0.295132 0.589203 0.015178 0.00315008 0.0675499 0.997595 2251 576 548
1336385630.066640854 0.759761 0.297504 0.593029 0.0133797 0.00405785 0.066756 0.997671 2311 598 561
1336385630.165878057 0.762418 0.307615 0.595805 0.0118473 0.00554941 0.0660339 0.997732 2362 619 572
1336385630.265115023 0.766856 0.310946 0.598385 0.00886275 0.0073131 0.0655493 0.997783 2340 605 567
1336385630.364351988 0.769587 0.318125 0.59943 0.00602031 0.00960286 0.0652746 0.997803 2423 612 575
1336385630.463588953 0.769242 0.32137 0.60148 0.0021326 0.0124916 0.0651278 0.997796 2473 632 581
1336385630.562824965 0.772219 0.330811 0.600798 -0.00112648 0.0150505 0.0653286 0.99775 2495 651 605
1336385630.662062883 0.777552 0.339734 0.599259 -0.00450456 0.017291 0.0655942 0.997686 2483 613 580
1336385630.761298895 0.776738 0.343201 0.599401 -0.00828473 0.0202211 0.0660878 0.997574 2578 619 576
1336385630.860537052 0.781784 0.347145 0.597354 -0.0114775 0.0220771 0.0667282 0.997461 2631 635 592
1336385630.959772825 0.787824 0.352589 0.594651 -0.0139379 0.0233193 0.0673385 0.99736 2640 644 596
1336385631.059010029 0.791315 0.358916 0.594297 -0.0155324 0.0246284 0.0678488 0.997271 2665 655 610
1336385631.158246994 0.794221 0.359642 0.593031 -0.0170453 0.0256844 0.0681309 0.9972 2689 656 613
1336385631.257359028 0.795784 0.359751 0.593314 -0.0179499 0.0265357 0.0683732 0.997145 2665 672 628
1336385631.356595993 0.799013 0.361128 0.593174 -0.0179535 0.0266655 0.0686914 0.99712 2701 667 614
1336385631.455832958 0.798576 0.360635 0.593938 -0.0174434 0.0268126 0.0691338 0.997094 2682 629 595
1336385631.555068970 0.803871 0.357878 0.593437 -0.0166513 0.0257344 0.0695666 0.997106 2636 635 590
1336385631.654306889 0.806135 0.357596 0.593672 -0.0146394 0.0245981 0.0701984 0.997122 2661 650 620
1336385631.753542900 0.806299 0.352284 0.594032 -0.0126777 0.0233628 0.0707196 0.997142 2621 647 599
1336385631.852782011 0.806965 0.348953 0.593389 -0.0102263 0.0214622 0.0711854 0.99718 2615 632 594
1336385631.952016830 0.811315 0.347002 0.592495 -0.00720658 0.0188281 0.0716094 0.997229 2646 636 593
1336385632.051254034 0.809858 0.344537 0.592246 -0.00410101 0.0167506 0.0716588 0.99728 2566 653 605
1336385632.150491953 0.811028 0.338874 0.591546 -0.00124714 0.0142016 0.0718214 0.997316 2623 652 603
1336385632.249727964 0.811007 0.334676 0.590966 0.00178363 0.011676 0.0719179 0.997341 2554 649 615
1336385632.348966837 0.81456 0.331249 0.589254 0.0048912 0.00886691 0.0723197 0.99733 2495 620 585
1336385632.448201895 0.815056 0.323955 0.589609 0.00729769 0.00664402 0.0726309 0.99731 2498 638 595
1336385632.547438860 0.816952 0.319028 0.588502 0.00981446 0.00449143 0.0732969 0.997252 2465 639 599
1336385632.646675825 0.822176 0.313063 0.586736 0.0117908 0.00207846 0.073831 0.997199 2390 606 573
1336385632.745913029 0.821723 0.307161 0.586716 0.013475 0.000770541 0.0743517 0.997141 2408 636 588
1336385632.845149994 0.822796 0.304003 0.585425 0.0150526 -0.000460355 0.0746439 0.997097 2368 618 574
1336385632.944386959 0.824851 0.302966 0.584428 0.0164521 -0.00147502 0.0746251 0.997075 2314 628 575
1336385633.043622971 0.826371 0.298166 0.583306 0.0168346 -0.00197594 0.0741884 0.9971 2292 596 567
1336385633.142860889 0.828284 0.297444 0.583141 0.0171147 -0.00216347 0.073461 0.997149 2281 597 560
1336385633.242097855 0.827271 0.296808 0.582478 0.0167981 -0.00156188 0.0725782 0.99722 2294 612 562
1336385633.341333866 0.827819 0.296224 0.582538 0.0157492 -0.000843481 0.0715454 0.997313 2303 607 575
1336385633.440570831 0.831399 0.295796 0.582581 0.0141479 -0.000106035 0.070603 0.997404 2334 647 597
1336385633.539808035 0.828456 0.301467 0.581948 0.013009 0.0017515 0.069916 0.997467 2402 645 603
